code,pos,info_length,book,chapter,verse,word_index
CONJ,Conjunction,0,LUK,23,41,17
R-GPN,Relative Pronoun,3,LUK,23,41,20
V-AAI-1P,Verb,5,LUK,23,41,23
V-PAI-1P,Verb,5,LUK,23,41,26
D-NSM,Demonstrative Pronoun,3,LUK,23,41,29
CONJ,Conjunction,0,LUK,23,41,32
A-ASN-N,Adjective,4,LUK,23,41,35
A-ASN,Adjective,3,LUK,23,41,38
V-AAI-3S,Verb,5,LUK,23,41,41
CONJ,Conjunction,0,LUK,23,42,2
V-IAI-3S,Verb,5,LUK,23,42,5
T-DSM,Article,3,LUK,23,42,8
N-DSM,Noun,3,LUK,23,42,11
V-APM-2S,Verb,5,LUK,23,42,14
P-1GS,Personal Pronoun,3,LUK,23,42,17
N-VSM,Noun,3,LUK,23,42,20
CONJ,Conjunction,0,LUK,23,42,23
V-2AAS-2S,Verb,6,LUK,23,42,26
PREP,Preposition,0,LUK,23,42,29
T-DSF,Article,3,LUK,23,42,32
N-DSF,Noun,3,LUK,23,42,35
P-2GS,Personal Pronoun,3,LUK,23,42,38
CONJ,Conjunction,0,LUK,23,43,2
V-2AAI-3S,Verb,6,LUK,23,43,5
P-DSM,Personal Pronoun,3,LUK,23,43,8
T-NSM,Article,3,LUK,23,43,11
N-NSM,Noun,3,LUK,23,43,14
HEB,Hebraism,0,LUK,23,43,17
V-PAI-1S,Verb,5,LUK,23,43,20
P-2DS,Personal Pronoun,3,LUK,23,43,23
ADV,Adverb,0,LUK,23,43,26
PREP,Preposition,0,LUK,23,43,29
P-1GS,Personal Pronoun,3,LUK,23,43,32
V-FDI-2S,Verb,5,LUK,23,43,35
PREP,Preposition,0,LUK,23,43,38
T-DSM,Article,3,LUK,23,43,41
N-DSM,Noun,3,LUK,23,43,44
V-IAI-3S,Verb,5,LUK,23,44,2
CONJ,Conjunction,0,LUK,23,44,5
ADV,Adverb,0,LUK,23,44,8
N-NSF,Noun,3,LUK,23,44,11
A-NSF,Adjective,3,LUK,23,44,14
CONJ,Conjunction,0,LUK,23,44,17
N-NSN,Noun,3,LUK,23,44,20
V-2ADI-3S,Verb,6,LUK,23,44,23
PREP,Preposition,0,LUK,23,44,26
A-ASF,Adjective,3,LUK,23,44,29
T-ASF,Article,3,LUK,23,44,32
N-ASF,Noun,3,LUK,23,44,35
ADV,Adverb,0,LUK,23,44,38
N-GSF,Noun,3,LUK,23,44,41
A-GSF,Adjective,3,LUK,23,44,44
CONJ,Conjunction,0,LUK,23,45,2
V-API-3S,Verb,5,LUK,23,45,5
T-NSM,Article,3,LUK,23,45,8
N-NSM,Noun,3,LUK,23,45,11
CONJ,Conjunction,0,LUK,23,45,14
V-API-3S,Verb,5,LUK,23,45,17
T-NSN,Article,3,LUK,23,45,20
N-NSN,Noun,3,LUK,23,45,23
T-GSM,Article,3,LUK,23,45,26
N-GSM,Noun,3,LUK,23,45,29
A-ASN,Adjective,3,LUK,23,45,32
CONJ,Conjunction,0,LUK,23,46,2
V-AAP-NSM,Verb,6,LUK,23,46,5
N-DSF,Noun,3,LUK,23,46,8
A-DSF,Adjective,3,LUK,23,46,11
T-NSM,Article,3,LUK,23,46,14
N-NSM,Noun,3,LUK,23,46,17
V-2AAI-3S,Verb,6,LUK,23,46,20
N-VSM,Noun,3,LUK,23,46,23
PREP,Preposition,0,LUK,23,46,26
N-APF,Noun,3,LUK,23,46,29
P-2GS,Personal Pronoun,3,LUK,23,46,32
V-FDI-1S,Verb,5,LUK,23,46,35
T-ASN,Article,3,LUK,23,46,38
N-ASN,Noun,3,LUK,23,46,41
P-1GS,Personal Pronoun,3,LUK,23,46,44
CONJ,Conjunction,0,LUK,23,46,47
D-APN,Demonstrative Pronoun,3,LUK,23,46,50
V-2AAP-NSM,Verb,7,LUK,23,46,53
V-AAI-3S,Verb,5,LUK,23,46,56
V-2AAP-NSM,Verb,7,LUK,23,47,2
CONJ,Conjunction,0,LUK,23,47,5
T-NSM,Article,3,LUK,23,47,8
N-NSM,Noun,3,LUK,23,47,11
T-ASN,Article,3,LUK,23,47,14
V-2ADP-ASN,Verb,7,LUK,23,47,17
V-AAI-3S,Verb,5,LUK,23,47,20
T-ASM,Article,3,LUK,23,47,23
N-ASM,Noun,3,LUK,23,47,26
V-PAP-NSM,Verb,6,LUK,23,47,29
ADV,Adverb,0,LUK,23,47,32
T-NSM,Article,3,LUK,23,47,35
N-NSM,Noun,3,LUK,23,47,38
D-NSM,Demonstrative Pronoun,3,LUK,23,47,41
A-NSM,Adjective,3,LUK,23,47,44
V-IAI-3S,Verb,5,LUK,23,47,47
CONJ,Conjunction,0,LUK,23,48,2
A-NPM,Adjective,3,LUK,23,48,5
T-NPM,Article,3,LUK,23,48,8
V-2ADP-NPM,Verb,7,LUK,23,48,11
N-NPM,Noun,3,LUK,23,48,14
PREP,Preposition,0,LUK,23,48,17
T-ASF,Article,3,LUK,23,48,20
N-ASF,Noun,3,LUK,23,48,23
D-ASF,Demonstrative Pronoun,3,LUK,23,48,26
V-PAP-NPM,Verb,6,LUK,23,48,29
T-APN,Article,3,LUK,23,48,32
V-2ADP-APN,Verb,7,LUK,23,48,35
V-PAP-NPM,Verb,6,LUK,23,48,38
F-3GPM,Reflexive Pronoun,4,LUK,23,48,41
T-APN,Article,3,LUK,23,48,44
N-APN,Noun,3,LUK,23,48,47
V-IAI-3P,Verb,5,LUK,23,48,50
V-LAI-3P,Verb,5,LUK,23,49,2
CONJ,Conjunction,0,LUK,23,49,5
A-NPM,Adjective,3,LUK,23,49,8
T-NPM,Article,3,LUK,23,49,11
A-NPM,Adjective,3,LUK,23,49,14
P-GSM,Personal Pronoun,3,LUK,23,49,17
ADV,Adverb,0,LUK,23,49,20
CONJ,Conjunction,0,LUK,23,49,23
N-NPF,Noun,3,LUK,23,49,26
T-NPF,Article,3,LUK,23,49,29
V-AAP-NPF,Verb,6,LUK,23,49,32
P-DSM,Personal Pronoun,3,LUK,23,49,35
PREP,Preposition,0,LUK,23,49,38
T-GSF,Article,3,LUK,23,49,41
N-GSF,Noun,3,LUK,23,49,44
V-PAP-NPF,Verb,6,LUK,23,49,47
D-APN,Demonstrative Pronoun,3,LUK,23,49,50
CONJ,Conjunction,0,LUK,23,50,2
V-2AMM-2S,Verb,6,LUK,23,50,5
N-NSM,Noun,3,LUK,23,50,8
N-DSN,Noun,3,LUK,23,50,11
N-PRI,Noun,3,LUK,23,50,14
N-NSM,Noun,3,LUK,23,50,17
V-PAP-NSM,Verb,6,LUK,23,50,20
N-NSM,Noun,3,LUK,23,50,23
A-NSM,Adjective,3,LUK,23,50,26
CONJ,Conjunction,0,LUK,23,50,29
A-NSM,Adjective,3,LUK,23,50,32
D-NSM,Demonstrative Pronoun,3,LUK,23,51,2
PRT-N,Particle,1,LUK,23,51,5
V-IAI-3S,Verb,5,LUK,23,51,8
V-RNP-NSM,Verb,6,LUK,23,51,11
T-DSF,Article,3,LUK,23,51,14
N-DSF,Noun,3,LUK,23,51,17
CONJ,Conjunction,0,LUK,23,51,20
T-DSF,Article,3,LUK,23,51,23
N-DSF,Noun,3,LUK,23,51,26
P-GPM,Personal Pronoun,3,LUK,23,51,29
PREP,Preposition,0,LUK,23,51,32
N-GSF,Noun,3,LUK,23,51,35
N-GSF,Noun,3,LUK,23,51,38
T-GPM,Article,3,LUK,23,51,41
A-GPM,Adjective,3,LUK,23,51,44
R-NSM,Relative Pronoun,3,LUK,23,51,47
CONJ,Conjunction,0,LUK,23,51,50
V-INI-3S,Verb,5,LUK,23,51,53
CONJ,Conjunction,0,LUK,23,51,56
P-NSM,Personal Pronoun,3,LUK,23,51,59
T-ASF,Article,3,LUK,23,51,62
N-ASF,Noun,3,LUK,23,51,65
T-GSM,Article,3,LUK,23,51,68
N-GSM,Noun,3,LUK,23,51,71
D-NSM,Demonstrative Pronoun,3,LUK,23,52,2
V-2AAP-NSM,Verb,7,LUK,23,52,5
T-DSM,Article,3,LUK,23,52,8
N-DSM,Noun,3,LUK,23,52,11
V-AMI-3S,Verb,5,LUK,23,52,14
T-ASN,Article,3,LUK,23,52,17
N-ASN,Noun,3,LUK,23,52,20
T-GSM,Article,3,LUK,23,52,23
N-GSM,Noun,3,LUK,23,52,26
CONJ,Conjunction,0,LUK,23,53,2
V-2AAP-NSM,Verb,7,LUK,23,53,5
P-ASN,Personal Pronoun,3,LUK,23,53,8
V-AAI-3S,Verb,5,LUK,23,53,11
P-ASN,Personal Pronoun,3,LUK,23,53,14
N-DSF,Noun,3,LUK,23,53,17
CONJ,Conjunction,0,LUK,23,53,20
V-AAI-3S,Verb,5,LUK,23,53,23
P-ASN,Personal Pronoun,3,LUK,23,53,26
PREP,Preposition,0,LUK,23,53,29
N-DSN,Noun,3,LUK,23,53,32
A-DSN,Adjective,3,LUK,23,53,35
ADV,Adverb,0,LUK,23,53,38
PRT-N,Particle,1,LUK,23,53,41
V-IAI-3S,Verb,5,LUK,23,53,44
ADV-N,Adverb,1,LUK,23,53,47
A-NSM-N,Adjective,4,LUK,23,53,50
V-PNP-NSM,Verb,6,LUK,23,53,53
CONJ,Conjunction,0,LUK,23,54,2
N-NSF,Noun,3,LUK,23,54,5
V-IAI-3S,Verb,5,LUK,23,54,8
N-NSF,Noun,3,LUK,23,54,11
N-NSN,Noun,3,LUK,23,54,14
V-IAI-3S,Verb,5,LUK,23,54,17
V-AAP-NPF,Verb,6,LUK,23,55,2
CONJ,Conjunction,0,LUK,23,55,5
N-NPF,Noun,3,LUK,23,55,8
R-NPF,Relative Pronoun,3,LUK,23,55,11
V-IAI-3P,Verb,5,LUK,23,55,14
V-2RAP-NPF,Verb,7,LUK,23,55,17
P-DSM,Personal Pronoun,3,LUK,23,55,20
PREP,Preposition,0,LUK,23,55,23
T-GSF,Article,3,LUK,23,55,26
N-GSF,Noun,3,LUK,23,55,29
V-ADI-3P,Verb,5,LUK,23,55,32
T-ASN,Article,3,LUK,23,55,35
N-ASN,Noun,3,LUK,23,55,38
CONJ,Conjunction,0,LUK,23,55,41
ADV,Adverb,0,LUK,23,55,44
V-API-3S,Verb,5,LUK,23,55,47
T-NSN,Article,3,LUK,23,55,50
N-NSN,Noun,3,LUK,23,55,53
P-GSM,Personal Pronoun,3,LUK,23,55,56
V-AAP-NPF,Verb,6,LUK,23,56,2
CONJ,Conjunction,0,LUK,23,56,5
V-AAI-3P,Verb,5,LUK,23,56,8
N-APN,Noun,3,LUK,23,56,11
CONJ,Conjunction,0,LUK,23,56,14
N-APN,Noun,3,LUK,23,56,17
CONJ,Conjunction,0,LUK,23,56,20
T-ASN,Article,3,LUK,23,56,23
PRT,Particle,0,LUK,23,56,26
N-ASN,Noun,3,LUK,23,56,29
V-AAI-3P,Verb,5,LUK,23,56,32
PREP,Preposition,0,LUK,23,56,35
T-ASF,Article,3,LUK,23,56,38
N-ASF,Noun,3,LUK,23,56,41
T-DSF,Article,3,LUK,24,1,2
CONJ,Conjunction,0,LUK,24,1,5
A-DSF,Adjective,3,LUK,24,1,8
T-GPN,Article,3,LUK,24,1,11
N-GPN,Noun,3,LUK,24,1,14
N-GSM,Noun,3,LUK,24,1,17
A-GSM,Adjective,3,LUK,24,1,20
V-2AAI-3P,Verb,6,LUK,24,1,23
PREP,Preposition,0,LUK,24,1,26
T-ASN,Article,3,LUK,24,1,29
N-ASN,Noun,3,LUK,24,1,32
V-PAP-NPF,Verb,6,LUK,24,1,35
R-APN,Relative Pronoun,3,LUK,24,1,38
V-AAI-3P,Verb,5,LUK,24,1,41
N-APN,Noun,3,LUK,24,1,44
CONJ,Conjunction,0,LUK,24,1,47
X-NPF,Indefinite Pronoun,3,LUK,24,1,50
PREP,Preposition,0,LUK,24,1,53
P-DPF,Personal Pronoun,3,LUK,24,1,56
V-2AAI-3P,Verb,6,LUK,24,2,2
CONJ,Conjunction,0,LUK,24,2,5
T-ASM,Article,3,LUK,24,2,8
N-ASM,Noun,3,LUK,24,2,11
V-RPP-ASM,Verb,6,LUK,24,2,14
PREP,Preposition,0,LUK,24,2,17
T-GSN,Article,3,LUK,24,2,20
N-GSN,Noun,3,LUK,24,2,23
CONJ,Conjunction,0,LUK,24,3,2
V-2AAP-NPF,Verb,7,LUK,24,3,5
PRT-N,Particle,1,LUK,24,3,8
V-2AAI-3P,Verb,6,LUK,24,3,11
T-ASN,Article,3,LUK,24,3,14
N-ASN,Noun,3,LUK,24,3,17
T-GSM,Article,3,LUK,24,3,20
N-GSM,Noun,3,LUK,24,3,23
N-GSM,Noun,3,LUK,24,3,26
CONJ,Conjunction,0,LUK,24,4,2
V-2ADI-3S,Verb,6,LUK,24,4,5
PREP,Preposition,0,LUK,24,4,8
T-DSN,Article,3,LUK,24,4,11
V-PPN,Verb,3,LUK,24,4,14
P-APF,Personal Pronoun,3,LUK,24,4,17
PREP,Preposition,0,LUK,24,4,20
D-GSN,Demonstrative Pronoun,3,LUK,24,4,23
CONJ,Conjunction,0,LUK,24,4,26
V-2AMM-2S,Verb,6,LUK,24,4,29
N-NPM,Noun,3,LUK,24,4,32
A-NUI,Adjective,3,LUK,24,4,35
V-2AAI-3P,Verb,6,LUK,24,4,38
P-DPF,Personal Pronoun,3,LUK,24,4,41
PREP,Preposition,0,LUK,24,4,44
N-DPF,Noun,3,LUK,24,4,47
V-PAP-DPF,Verb,6,LUK,24,4,50
A-GPF,Adjective,3,LUK,24,5,2
CONJ,Conjunction,0,LUK,24,5,5
V-2ADP-GPF,Verb,7,LUK,24,5,8
P-GPF,Personal Pronoun,3,LUK,24,5,11
CONJ,Conjunction,0,LUK,24,5,14
V-PAP-GPF,Verb,6,LUK,24,5,17
T-ASN,Article,3,LUK,24,5,20
N-ASN,Noun,3,LUK,24,5,23
PREP,Preposition,0,LUK,24,5,26
T-ASF,Article,3,LUK,24,5,29
N-ASF,Noun,3,LUK,24,5,32
V-2AAI-3P,Verb,6,LUK,24,5,35
PREP,Preposition,0,LUK,24,5,38
P-APF,Personal Pronoun,3,LUK,24,5,41
I-ASN,Interrogative Pronoun,3,LUK,24,5,44
V-PAI-2P,Verb,5,LUK,24,5,47
T-ASM,Article,3,LUK,24,5,50
V-PAP-ASM,Verb,6,LUK,24,5,53
PREP,Preposition,0,LUK,24,5,56
T-GPM,Article,3,LUK,24,5,59
A-GPM,Adjective,3,LUK,24,5,62
PRT-N,Particle,1,LUK,24,6,2
V-PAI-3S,Verb,5,LUK,24,6,5
ADV,Adverb,0,LUK,24,6,8
CONJ,Conjunction,0,LUK,24,6,11
V-API-3S,Verb,5,LUK,24,6,14
V-APM-2P,Verb,5,LUK,24,6,17
ADV,Adverb,0,LUK,24,6,20
V-AAI-3S,Verb,5,LUK,24,6,23
P-2DP,Personal Pronoun,3,LUK,24,6,26
ADV,Adverb,0,LUK,24,6,29
V-PAP-NSM,Verb,6,LUK,24,6,32
PREP,Preposition,0,LUK,24,6,35
T-DSF,Article,3,LUK,24,6,38
N-DSF,Noun,3,LUK,24,6,41
V-PAP-NSM,Verb,6,LUK,24,7,2
CONJ,Conjunction,0,LUK,24,7,5
V-PAI-3S,Verb,5,LUK,24,7,8
T-ASM,Article,3,LUK,24,7,11
N-ASM,Noun,3,LUK,24,7,14
T-GSM,Article,3,LUK,24,7,17
N-GSM,Noun,3,LUK,24,7,20
V-APN,Verb,3,LUK,24,7,23
PREP,Preposition,0,LUK,24,7,26
N-APF,Noun,3,LUK,24,7,29
N-GPM,Noun,3,LUK,24,7,32
A-GPM,Adjective,3,LUK,24,7,35
CONJ,Conjunction,0,LUK,24,7,38
V-APN,Verb,3,LUK,24,7,41
CONJ,Conjunction,0,LUK,24,7,44
T-DSF,Article,3,LUK,24,7,47
A-DSF,Adjective,3,LUK,24,7,50
N-DSF,Noun,3,LUK,24,7,53
V-2AAN,Verb,4,LUK,24,7,56
CONJ,Conjunction,0,LUK,24,8,2
V-API-3P,Verb,5,LUK,24,8,5
T-GPN,Article,3,LUK,24,8,8
N-GPN,Noun,3,LUK,24,8,11
P-GSM,Personal Pronoun,3,LUK,24,8,14
CONJ,Conjunction,0,LUK,24,9,2
V-AAP-NPF,Verb,6,LUK,24,9,5
PREP,Preposition,0,LUK,24,9,8
T-GSN,Article,3,LUK,24,9,11
N-GSN,Noun,3,LUK,24,9,14
V-AAI-3P,Verb,5,LUK,24,9,17
D-APN,Demonstrative Pronoun,3,LUK,24,9,20
A-APN,Adjective,3,LUK,24,9,23
T-DPM,Article,3,LUK,24,9,26
A-NUI,Adjective,3,LUK,24,9,29
CONJ,Conjunction,0,LUK,24,9,32
A-DPM,Adjective,3,LUK,24,9,35
T-DPM,Article,3,LUK,24,9,38
A-DPM,Adjective,3,LUK,24,9,41
V-IAI-3P,Verb,5,LUK,24,10,2
CONJ,Conjunction,0,LUK,24,10,5
T-NSF,Article,3,LUK,24,10,8
N-NSF,Noun,3,LUK,24,10,11
N-NSF,Noun,3,LUK,24,10,14
CONJ,Conjunction,0,LUK,24,10,17
N-NSF,Noun,3,LUK,24,10,20
CONJ,Conjunction,0,LUK,24,10,23
N-NSF,Noun,3,LUK,24,10,26
N-GSM,Noun,3,LUK,24,10,29
CONJ,Conjunction,0,LUK,24,10,32
T-NPF,Article,3,LUK,24,10,35
A-NPF,Adjective,3,LUK,24,10,38
PREP,Preposition,0,LUK,24,10,41
P-DPF,Personal Pronoun,3,LUK,24,10,44
R-NPF,Relative Pronoun,3,LUK,24,10,47
V-IAI-3P,Verb,5,LUK,24,10,50
PREP,Preposition,0,LUK,24,10,53
T-APM,Article,3,LUK,24,10,56
N-APM,Noun,3,LUK,24,10,59
D-APN,Demonstrative Pronoun,3,LUK,24,10,62
CONJ,Conjunction,0,LUK,24,11,2
V-2API-3P,Verb,6,LUK,24,11,5
PREP,Preposition,0,LUK,24,11,8
P-GPM,Personal Pronoun,3,LUK,24,11,11
ADV,Adverb,0,LUK,24,11,14
N-NSM,Noun,3,LUK,24,11,17
T-NPN,Article,3,LUK,24,11,20
N-NPN,Noun,3,LUK,24,11,23
P-GPF,Personal Pronoun,3,LUK,24,11,26
CONJ,Conjunction,0,LUK,24,11,29
V-IAI-3P,Verb,5,LUK,24,11,32
P-DPF,Personal Pronoun,3,LUK,24,11,35
T-NSM,Article,3,LUK,24,12,2
CONJ,Conjunction,0,LUK,24,12,5
N-NSM,Noun,3,LUK,24,12,8
V-2AAP-NSM,Verb,7,LUK,24,12,11
V-2AAI-3S,Verb,6,LUK,24,12,14
PREP,Preposition,0,LUK,24,12,17
T-ASN,Article,3,LUK,24,12,20
N-ASN,Noun,3,LUK,24,12,23
CONJ,Conjunction,0,LUK,24,12,26
V-AAP-NSM,Verb,6,LUK,24,12,29
V-PAI-3S,Verb,5,LUK,24,12,32
T-APN,Article,3,LUK,24,12,35
N-APN,Noun,3,LUK,24,12,38
V-PNP-APN,Verb,6,LUK,24,12,41
A-APN,Adjective,3,LUK,24,12,44
CONJ,Conjunction,0,LUK,24,12,47
V-2AAI-3S,Verb,6,LUK,24,12,50
PREP,Preposition,0,LUK,24,12,53
F-3ASM,Reflexive Pronoun,4,LUK,24,12,56
V-PAP-NSM,Verb,6,LUK,24,12,59
T-ASN,Article,3,LUK,24,12,62
V-2RAP-ASN,Verb,7,LUK,24,12,65
CONJ,Conjunction,0,LUK,24,13,2
V-2AMM-2S,Verb,6,LUK,24,13,5
A-NUI,Adjective,3,LUK,24,13,8
PREP,Preposition,0,LUK,24,13,11
P-GPM,Personal Pronoun,3,LUK,24,13,14
V-IAI-3P,Verb,5,LUK,24,13,17
V-PNP-NPM,Verb,6,LUK,24,13,20
PREP,Preposition,0,LUK,24,13,23
P-DSF,Personal Pronoun,3,LUK,24,13,26
T-DSF,Article,3,LUK,24,13,29
N-DSF,Noun,3,LUK,24,13,32
PREP,Preposition,0,LUK,24,13,35
N-ASF,Noun,3,LUK,24,13,38
V-PAP-ASF,Verb,6,LUK,24,13,41
N-APM,Noun,3,LUK,24,13,44
A-NUI,Adjective,3,LUK,24,13,47
PREP,Preposition,0,LUK,24,13,50
N-PRI,Noun,3,LUK,24,13,53
R-DSF,Relative Pronoun,3,LUK,24,13,56
N-NSN,Noun,3,LUK,24,13,59
N-PRI,Noun,3,LUK,24,13,62
CONJ,Conjunction,0,LUK,24,14,2
P-NPM,Personal Pronoun,3,LUK,24,14,5
V-IAI-3P,Verb,5,LUK,24,14,8
PREP,Preposition,0,LUK,24,14,11
C-APM,Reciprocal Pronoun,3,LUK,24,14,14
PREP,Preposition,0,LUK,24,14,17
A-GPN,Adjective,3,LUK,24,14,20
T-GPN,Article,3,LUK,24,14,23
V-RAP-GPN,Verb,6,LUK,24,14,26
D-GPN,Demonstrative Pronoun,3,LUK,24,14,29
CONJ,Conjunction,0,LUK,24,15,2
V-2ADI-3S,Verb,6,LUK,24,15,5
PREP,Preposition,0,LUK,24,15,8
T-DSN,Article,3,LUK,24,15,11
V-PAN,Verb,3,LUK,24,15,14
P-APM,Personal Pronoun,3,LUK,24,15,17
CONJ,Conjunction,0,LUK,24,15,20
V-PAN,Verb,3,LUK,24,15,23
CONJ,Conjunction,0,LUK,24,15,26
P-NSM,Personal Pronoun,3,LUK,24,15,29
T-NSM,Article,3,LUK,24,15,32
N-NSM,Noun,3,LUK,24,15,35
V-AAP-NSM,Verb,6,LUK,24,15,38
V-INI-3S,Verb,5,LUK,24,15,41
P-DPM,Personal Pronoun,3,LUK,24,15,44
T-NPM,Article,3,LUK,24,16,2
CONJ,Conjunction,0,LUK,24,16,5
N-NPM,Noun,3,LUK,24,16,8
P-GPM,Personal Pronoun,3,LUK,24,16,11
V-IPI-3P,Verb,5,LUK,24,16,14
T-GSN,Article,3,LUK,24,16,17
PRT-N,Particle,1,LUK,24,16,20
V-2AAN,Verb,4,LUK,24,16,23
P-ASM,Personal Pronoun,3,LUK,24,16,26
V-2AAI-3S,Verb,6,LUK,24,17,2
CONJ,Conjunction,0,LUK,24,17,5
PREP,Preposition,0,LUK,24,17,8
P-APM,Personal Pronoun,3,LUK,24,17,11
I-NPM,Interrogative Pronoun,3,LUK,24,17,14
T-NPM,Article,3,LUK,24,17,17
N-NPM,Noun,3,LUK,24,17,20
D-NPM,Demonstrative Pronoun,3,LUK,24,17,23
R-APM,Relative Pronoun,3,LUK,24,17,26
V-PAI-2P,Verb,5,LUK,24,17,29
PREP,Preposition,0,LUK,24,17,32
C-APM,Reciprocal Pronoun,3,LUK,24,17,35
V-PAP-NPM,Verb,6,LUK,24,17,38
CONJ,Conjunction,0,LUK,24,17,41
V-PAI-2P,Verb,5,LUK,24,17,44
A-NPM,Adjective,3,LUK,24,17,47
V-AOP-NSM,Verb,6,LUK,24,18,2
CONJ,Conjunction,0,LUK,24,18,5
T-NSM,Article,3,LUK,24,18,8
A-NSM,Adjective,3,LUK,24,18,11
R-DSM,Relative Pronoun,3,LUK,24,18,14
N-NSN,Noun,3,LUK,24,18,17
N-NSM,Noun,3,LUK,24,18,20
V-2AAI-3S,Verb,6,LUK,24,18,23
PREP,Preposition,0,LUK,24,18,26
P-ASM,Personal Pronoun,3,LUK,24,18,29
P-2NS,Personal Pronoun,3,LUK,24,18,32
A-NSM,Adjective,3,LUK,24,18,35
V-PAI-2S,Verb,5,LUK,24,18,38
N-PRI,Noun,3,LUK,24,18,41
CONJ,Conjunction,0,LUK,24,18,44
PRT-N,Particle,1,LUK,24,18,47
V-2AAI-2S,Verb,6,LUK,24,18,50
T-APN,Article,3,LUK,24,18,53
V-2ADP-APN,Verb,7,LUK,24,18,56
PREP,Preposition,0,LUK,24,18,59
P-DSF,Personal Pronoun,3,LUK,24,18,62
PREP,Preposition,0,LUK,24,18,65
T-DPF,Article,3,LUK,24,18,68
N-DPF,Noun,3,LUK,24,18,71
D-DPF,Demonstrative Pronoun,3,LUK,24,18,74
CONJ,Conjunction,0,LUK,24,19,2
V-2AAI-3S,Verb,6,LUK,24,19,5
P-DPM,Personal Pronoun,3,LUK,24,19,8
I-APN,Interrogative Pronoun,3,LUK,24,19,11
T-NPM,Article,3,LUK,24,19,14
CONJ,Conjunction,0,LUK,24,19,17
V-2AAI-3P,Verb,6,LUK,24,19,20
P-DSM,Personal Pronoun,3,LUK,24,19,23
T-APN,Article,3,LUK,24,19,26
PREP,Preposition,0,LUK,24,19,29
N-GSM,Noun,3,LUK,24,19,32
T-GSM,Article,3,LUK,24,19,35
N-GSM,Noun,3,LUK,24,19,38
R-NSM,Relative Pronoun,3,LUK,24,19,41
V-2ADI-3S,Verb,6,LUK,24,19,44
N-NSM,Noun,3,LUK,24,19,47
N-NSM,Noun,3,LUK,24,19,50
A-NSM,Adjective,3,LUK,24,19,53
PREP,Preposition,0,LUK,24,19,56
N-DSN,Noun,3,LUK,24,19,59
CONJ,Conjunction,0,LUK,24,19,62
N-DSM,Noun,3,LUK,24,19,65
PREP,Preposition,0,LUK,24,19,68
T-GSM,Article,3,LUK,24,19,71
N-GSM,Noun,3,LUK,24,19,74
CONJ,Conjunction,0,LUK,24,19,77
A-GSM,Adjective,3,LUK,24,19,80
T-GSM,Article,3,LUK,24,19,83
N-GSM,Noun,3,LUK,24,19,86
ADV,Adverb,0,LUK,24,20,2
PRT,Particle,0,LUK,24,20,5
V-AAI-3P,Verb,5,LUK,24,20,8
P-ASM,Personal Pronoun,3,LUK,24,20,11
T-NPM,Article,3,LUK,24,20,14
N-NPM,Noun,3,LUK,24,20,17
CONJ,Conjunction,0,LUK,24,20,20
T-NPM,Article,3,LUK,24,20,23
N-NPM,Noun,3,LUK,24,20,26
P-1GP,Personal Pronoun,3,LUK,24,20,29
PREP,Preposition,0,LUK,24,20,32
N-ASN,Noun,3,LUK,24,20,35
N-GSM,Noun,3,LUK,24,20,38
CONJ,Conjunction,0,LUK,24,20,41
V-AAI-3P,Verb,5,LUK,24,20,44
P-ASM,Personal Pronoun,3,LUK,24,20,47
P-1NP,Personal Pronoun,3,LUK,24,21,2
CONJ,Conjunction,0,LUK,24,21,5
V-IAI-1P,Verb,5,LUK,24,21,8
CONJ,Conjunction,0,LUK,24,21,11
P-NSM,Personal Pronoun,3,LUK,24,21,14
V-PAI-3S,Verb,5,LUK,24,21,17
T-NSM,Article,3,LUK,24,21,20
V-PAP-NSM,Verb,6,LUK,24,21,23
V-PMN,Verb,3,LUK,24,21,26
T-ASM,Article,3,LUK,24,21,29
N-PRI,Noun,3,LUK,24,21,32
CONJ,Conjunction,0,LUK,24,21,35
PRT,Particle,0,LUK,24,21,38
PREP,Preposition,0,LUK,24,21,41
A-DPN,Adjective,3,LUK,24,21,44
D-DPN,Demonstrative Pronoun,3,LUK,24,21,47
A-ASF,Adjective,3,LUK,24,21,50
D-ASF,Demonstrative Pronoun,3,LUK,24,21,53
N-ASF,Noun,3,LUK,24,21,56
V-PAI-3S,Verb,5,LUK,24,21,59
ADV,Adverb,0,LUK,24,21,62
PREP,Preposition,0,LUK,24,21,65
R-GSM,Relative Pronoun,3,LUK,24,21,68
D-NPN,Demonstrative Pronoun,3,LUK,24,21,71
V-2ADI-3S,Verb,6,LUK,24,21,74
CONJ,Conjunction,0,LUK,24,22,2
CONJ,Conjunction,0,LUK,24,22,5
N-NPF,Noun,3,LUK,24,22,8
X-NPF,Indefinite Pronoun,3,LUK,24,22,11
PREP,Preposition,0,LUK,24,22,14
P-1GP,Personal Pronoun,3,LUK,24,22,17
V-2AAI-3P,Verb,6,LUK,24,22,20
P-1AP,Personal Pronoun,3,LUK,24,22,23
V-2ADP-NPF,Verb,7,LUK,24,22,26
A-NPF,Adjective,3,LUK,24,22,29
PREP,Preposition,0,LUK,24,22,32
T-ASN,Article,3,LUK,24,22,35
N-ASN,Noun,3,LUK,24,22,38
CONJ,Conjunction,0,LUK,24,23,2
PRT-N,Particle,1,LUK,24,23,5
V-2AAP-NPF,Verb,7,LUK,24,23,8
