book,chapter,verse,word_index,word,count
ACT,25,23,18,τε,208
ACT,25,23,19,τοις,632
ACT,25,23,20,χιλιαρχοις,2
ACT,25,23,21,και,9217
ACT,25,23,22,ανδρασιν,7
ACT,25,23,23,τοις,632
ACT,25,23,24,κατ,85
ACT,25,23,25,εξοχην,1
ACT,25,23,26,ουσιν,10
ACT,25,23,27,της,1327
ACT,25,23,28,πολεως,38
ACT,25,23,29,και,9217
ACT,25,23,30,κελευσαντος,1
ACT,25,23,31,του,2587
ACT,25,23,32,φηστου,1
ACT,25,23,33,ηχθη,2
ACT,25,23,34,ο,3308
ACT,25,23,35,παυλος,80
ACT,25,24,0,και,9217
ACT,25,24,1,φησιν,14
ACT,25,24,2,ο,3308
ACT,25,24,3,φηστος,7
ACT,25,24,4,αγριππα,7
ACT,25,24,5,βασιλευ,7
ACT,25,24,6,και,9217
ACT,25,24,7,παντες,175
ACT,25,24,8,οι,1178
ACT,25,24,9,συμπαροντες,1
ACT,25,24,10,ημιν,177
ACT,25,24,11,ανδρες,63
ACT,25,24,12,θεωρειτε,12
ACT,25,24,13,τουτον,64
ACT,25,24,14,περι,332
ACT,25,24,15,ου,844
ACT,25,24,16,παν,76
ACT,25,24,17,το,1721
ACT,25,24,18,πληθος,26
ACT,25,24,19,των,1243
ACT,25,24,20,ιουδαιων,72
ACT,25,24,21,ενετυχον,1
ACT,25,24,22,μοι,235
ACT,25,24,23,εν,2854
ACT,25,24,24,τε,208
ACT,25,24,25,ιεροσολυμοις,14
ACT,25,24,26,και,9217
ACT,25,24,27,ενθαδε,8
ACT,25,24,28,επιβοωντες,1
ACT,25,24,29,μη,1029
ACT,25,24,30,δειν,3
ACT,25,24,31,ζην,12
ACT,25,24,32,αυτον,985
ACT,25,24,33,μηκετι,21
ACT,25,25,0,εγω,368
ACT,25,25,1,δε,2841
ACT,25,25,2,καταλαβομενος,1
ACT,25,25,3,μηδεν,37
ACT,25,25,4,αξιον,9
ACT,25,25,5,θανατου,53
ACT,25,25,6,αυτον,985
ACT,25,25,7,πεπραχεναι,1
ACT,25,25,8,και,9217
ACT,25,25,9,αυτου,1478
ACT,25,25,10,δε,2841
ACT,25,25,11,τουτου,72
ACT,25,25,12,επικαλεσαμενου,2
ACT,25,25,13,τον,1611
ACT,25,25,14,σεβαστον,1
ACT,25,25,15,εκρινα,3
ACT,25,25,16,πεμπειν,1
ACT,25,25,17,αυτον,985
ACT,25,26,0,περι,332
ACT,25,26,1,ου,844
ACT,25,26,2,ασφαλες,4
ACT,25,26,3,τι,451
ACT,25,26,4,γραψαι,6
ACT,25,26,5,τω,1251
ACT,25,26,6,κυριω,104
ACT,25,26,7,ουκ,833
ACT,25,26,8,εχω,51
ACT,25,26,9,διο,51
ACT,25,26,10,προηγαγον,1
ACT,25,26,11,αυτον,985
ACT,25,26,12,εφ,79
ACT,25,26,13,υμων,579
ACT,25,26,14,και,9217
ACT,25,26,15,μαλιστα,12
ACT,25,26,16,επι,676
ACT,25,26,17,σου,497
ACT,25,26,18,βασιλευ,7
ACT,25,26,19,αγριππα,7
ACT,25,26,20,οπως,57
ACT,25,26,21,της,1327
ACT,25,26,22,ανακρισεως,1
ACT,25,26,23,γενομενης,34
ACT,25,26,24,σχω,3
ACT,25,26,25,τι,451
ACT,25,26,26,γραψαι,6
ACT,25,27,0,αλογον,1
ACT,25,27,1,γαρ,1063
ACT,25,27,2,μοι,235
ACT,25,27,3,δοκει,20
ACT,25,27,4,πεμποντα,1
ACT,25,27,5,δεσμιον,5
ACT,25,27,6,μη,1029
ACT,25,27,7,και,9217
ACT,25,27,8,τας,343
ACT,25,27,9,κατ,85
ACT,25,27,10,αυτου,1478
ACT,25,27,11,αιτιας,2
ACT,25,27,12,σημαναι,1
ACT,26,1,0,αγριππας,5
ACT,26,1,1,δε,2841
ACT,26,1,2,προς,706
ACT,26,1,3,τον,1611
ACT,26,1,4,παυλον,33
ACT,26,1,5,εφη,40
ACT,26,1,6,επιτρεπεται,1
ACT,26,1,7,σοι,220
ACT,26,1,8,υπερ,159
ACT,26,1,9,σεαυτου,4
ACT,26,1,10,λεγειν,40
ACT,26,1,11,τοτε,158
ACT,26,1,12,ο,3308
ACT,26,1,13,παυλος,80
ACT,26,1,14,απελογειτο,1
ACT,26,1,15,εκτεινας,7
ACT,26,1,16,την,1554
ACT,26,1,17,χειρα,31
ACT,26,2,0,περι,332
ACT,26,2,1,παντων,139
ACT,26,2,2,ων,129
ACT,26,2,3,εγκαλουμαι,2
ACT,26,2,4,υπο,190
ACT,26,2,5,ιουδαιων,72
ACT,26,2,6,βασιλευ,7
ACT,26,2,7,αγριππα,7
ACT,26,2,8,ηγημαι,2
ACT,26,2,9,εμαυτον,18
ACT,26,2,10,μακαριον,2
ACT,26,2,11,επι,676
ACT,26,2,12,σου,497
ACT,26,2,13,μελλων,9
ACT,26,2,14,απολογεισθαι,2
ACT,26,2,15,σημερον,41
ACT,26,3,0,μαλιστα,12
ACT,26,3,1,γνωστην,1
ACT,26,3,2,οντα,18
ACT,26,3,3,σε,195
ACT,26,3,4,παντων,139
ACT,26,3,5,των,1243
ACT,26,3,6,κατα,333
ACT,26,3,7,ιουδαιους,17
ACT,26,3,8,ηθων,1
ACT,26,3,9,τε,208
ACT,26,3,10,και,9217
ACT,26,3,11,ζητηματων,2
ACT,26,3,12,διο,51
ACT,26,3,13,δεομαι,7
ACT,26,3,14,σου,497
ACT,26,3,15,μακροθυμως,1
ACT,26,3,16,ακουσαι,17
ACT,26,3,17,μου,584
ACT,26,4,0,την,1554
ACT,26,4,1,μεν,194
ACT,26,4,2,ουν,523
ACT,26,4,3,βιωσιν,1
ACT,26,4,4,μου,584
ACT,26,4,5,την,1554
ACT,26,4,6,εκ,670
ACT,26,4,7,νεοτητος,5
ACT,26,4,8,την,1554
ACT,26,4,9,απ,125
ACT,26,4,10,αρχης,28
ACT,26,4,11,γενομενην,4
ACT,26,4,12,εν,2854
ACT,26,4,13,τω,1251
ACT,26,4,14,εθνει,7
ACT,26,4,15,μου,584
ACT,26,4,16,εν,2854
ACT,26,4,17,ιεροσολυμοις,14
ACT,26,4,18,ισασιν,1
ACT,26,4,19,παντες,175
ACT,26,4,20,οι,1178
ACT,26,4,21,ιουδαιοι,57
ACT,26,5,0,προγινωσκοντες,2
ACT,26,5,1,με,302
ACT,26,5,2,ανωθεν,13
ACT,26,5,3,εαν,346
ACT,26,5,4,θελωσιν,1
ACT,26,5,5,μαρτυρειν,1
ACT,26,5,6,οτι,1287
ACT,26,5,7,κατα,333
ACT,26,5,8,την,1554
ACT,26,5,9,ακριβεστατην,1
ACT,26,5,10,αιρεσιν,2
ACT,26,5,11,της,1327
ACT,26,5,12,ημετερας,1
ACT,26,5,13,θρησκειας,1
ACT,26,5,14,εζησα,1
ACT,26,5,15,φαρισαιος,9
ACT,26,6,0,και,9217
ACT,26,6,1,νυν,144
ACT,26,6,2,επ,145
ACT,26,6,3,ελπιδι,12
ACT,26,6,4,της,1327
ACT,26,6,5,προς,706
ACT,26,6,6,τους,734
ACT,26,6,7,πατερας,13
ACT,26,6,8,επαγγελιας,23
ACT,26,6,9,γενομενης,34
ACT,26,6,10,υπο,190
ACT,26,6,11,του,2587
ACT,26,6,12,θεου,704
ACT,26,6,13,εστηκα,3
ACT,26,6,14,κρινομενος,1
ACT,26,7,0,εις,1875
ACT,26,7,1,ην,421
ACT,26,7,2,το,1721
ACT,26,7,3,δωδεκαφυλον,1
ACT,26,7,4,ημων,410
ACT,26,7,5,εν,2854
ACT,26,7,6,εκτενεια,1
ACT,26,7,7,νυκτα,5
ACT,26,7,8,και,9217
ACT,26,7,9,ημεραν,59
ACT,26,7,10,λατρευον,1
ACT,26,7,11,ελπιζει,3
ACT,26,7,12,καταντησαι,1
ACT,26,7,13,περι,332
ACT,26,7,14,ης,55
ACT,26,7,15,ελπιδος,14
ACT,26,7,16,εγκαλουμαι,2
ACT,26,7,17,βασιλευ,7
ACT,26,7,18,αγριππα,7
ACT,26,7,19,υπο,190
ACT,26,7,20,ιουδαιων,72
ACT,26,8,0,τι,451
ACT,26,8,1,απιστον,3
ACT,26,8,2,κρινεται,5
ACT,26,8,3,παρ,61
ACT,26,8,4,υμιν,617
ACT,26,8,5,ει,595
ACT,26,8,6,ο,3308
ACT,26,8,7,θεος,315
ACT,26,8,8,νεκρους,18
ACT,26,8,9,εγειρει,2
ACT,26,9,0,εγω,368
ACT,26,9,1,μεν,194
ACT,26,9,2,ουν,523
ACT,26,9,3,εδοξα,1
ACT,26,9,4,εμαυτω,5
ACT,26,9,5,προς,706
ACT,26,9,6,το,1721
ACT,26,9,7,ονομα,106
ACT,26,9,8,ιησου,339
ACT,26,9,9,του,2587
ACT,26,9,10,ναζωραιου,5
ACT,26,9,11,δειν,3
ACT,26,9,12,πολλα,66
ACT,26,9,13,εναντια,1
ACT,26,9,14,πραξαι,1
ACT,26,10,0,ο,3308
ACT,26,10,1,και,9217
ACT,26,10,2,εποιησα,10
ACT,26,10,3,εν,2854
ACT,26,10,4,ιεροσολυμοις,14
ACT,26,10,5,και,9217
ACT,26,10,6,πολλους,23
ACT,26,10,7,των,1243
ACT,26,10,8,αγιων,39
ACT,26,10,9,εγω,368
ACT,26,10,10,φυλακαις,3
ACT,26,10,11,κατεκλεισα,1
ACT,26,10,12,την,1554
ACT,26,10,13,παρα,139
ACT,26,10,14,των,1243
ACT,26,10,15,αρχιερεων,11
ACT,26,10,16,εξουσιαν,57
ACT,26,10,17,λαβων,39
ACT,26,10,18,αναιρουμενων,1
ACT,26,10,19,τε,208
ACT,26,10,20,αυτων,592
ACT,26,10,21,κατηνεγκα,1
ACT,26,10,22,ψηφον,3
ACT,26,11,0,και,9217
ACT,26,11,1,κατα,333
ACT,26,11,2,πασας,10
ACT,26,11,3,τας,343
ACT,26,11,4,συναγωγας,6
ACT,26,11,5,πολλακις,18
ACT,26,11,6,τιμωρων,1
ACT,26,11,7,αυτους,353
ACT,26,11,8,ηναγκαζον,1
ACT,26,11,9,βλασφημειν,3
ACT,26,11,10,περισσως,3
ACT,26,11,11,τε,208
ACT,26,11,12,εμμαινομενος,1
ACT,26,11,13,αυτοις,576
ACT,26,11,14,εδιωκον,3
ACT,26,11,15,εως,146
ACT,26,11,16,και,9217
ACT,26,11,17,εις,1875
ACT,26,11,18,τας,343
ACT,26,11,19,εξω,63
ACT,26,11,20,πολεις,12
ACT,26,12,0,εν,2854
ACT,26,12,1,οις,48
ACT,26,12,2,και,9217
ACT,26,12,3,πορευομενος,3
ACT,26,12,4,εις,1875
ACT,26,12,5,την,1554
ACT,26,12,6,δαμασκον,7
ACT,26,12,7,μετ,130
ACT,26,12,8,εξουσιας,12
ACT,26,12,9,και,9217
ACT,26,12,10,επιτροπης,1
ACT,26,12,11,της,1327
ACT,26,12,12,παρα,139
ACT,26,12,13,των,1243
ACT,26,12,14,αρχιερεων,11
ACT,26,13,0,ημερας,124
ACT,26,13,1,μεσης,2
ACT,26,13,2,κατα,333
ACT,26,13,3,την,1554
ACT,26,13,4,οδον,52
ACT,26,13,5,ειδον,76
ACT,26,13,6,βασιλευ,7
ACT,26,13,7,ουρανοθεν,2
ACT,26,13,8,υπερ,159
ACT,26,13,9,την,1554
ACT,26,13,10,λαμπροτητα,1
ACT,26,13,11,του,2587
ACT,26,13,12,ηλιου,14
ACT,26,13,13,περιλαμψαν,1
ACT,26,13,14,με,302
ACT,26,13,15,φως,47
ACT,26,13,16,και,9217
ACT,26,13,17,τους,734
ACT,26,13,18,συν,126
ACT,26,13,19,εμοι,99
ACT,26,13,20,πορευομενους,2
ACT,26,14,0,παντων,139
ACT,26,14,1,δε,2841
ACT,26,14,2,καταπεσοντων,1
ACT,26,14,3,ημων,410
ACT,26,14,4,εις,1875
ACT,26,14,5,την,1554
ACT,26,14,6,γην,76
ACT,26,14,7,ηκουσα,35
ACT,26,14,8,φωνην,40
ACT,26,14,9,λαλουσαν,1
ACT,26,14,10,προς,706
ACT,26,14,11,με,302
ACT,26,14,12,και,9217
ACT,26,14,13,λεγουσαν,9
ACT,26,14,14,τη,882
ACT,26,14,15,εβραιδι,3
ACT,26,14,16,διαλεκτω,6
ACT,26,14,17,σαουλ,9
ACT,26,14,18,σαουλ,9
ACT,26,14,19,τι,451
ACT,26,14,20,με,302
ACT,26,14,21,διωκεις,6
ACT,26,14,22,σκληρον,1
ACT,26,14,23,σοι,220
ACT,26,14,24,προς,706
ACT,26,14,25,κεντρα,2
ACT,26,14,26,λακτιζειν,1
ACT,26,15,0,εγω,368
ACT,26,15,1,δε,2841
ACT,26,15,2,ειπον,164
ACT,26,15,3,τις,390
ACT,26,15,4,ει,595
ACT,26,15,5,κυριε,125
ACT,26,15,6,ο,3308
ACT,26,15,7,δε,2841
ACT,26,15,8,ειπεν,637
ACT,26,15,9,εγω,368
ACT,26,15,10,ειμι,138
ACT,26,15,11,ιησους,502
ACT,26,15,12,ον,166
ACT,26,15,13,συ,179
ACT,26,15,14,διωκεις,6
ACT,26,16,0,αλλα,352
ACT,26,16,1,αναστηθι,7
ACT,26,16,2,και,9217
ACT,26,16,3,στηθι,3
ACT,26,16,4,επι,676
ACT,26,16,5,τους,734
ACT,26,16,6,ποδας,55
ACT,26,16,7,σου,497
ACT,26,16,8,εις,1875
ACT,26,16,9,τουτο,319
ACT,26,16,10,γαρ,1063
ACT,26,16,11,ωφθην,1
ACT,26,16,12,σοι,220
ACT,26,16,13,προχειρισασθαι,1
ACT,26,16,14,σε,195
ACT,26,16,15,υπηρετην,2
ACT,26,16,16,και,9217
ACT,26,16,17,μαρτυρα,3
ACT,26,16,18,ων,129
ACT,26,16,19,τε,208
ACT,26,16,20,ειδες,8
ACT,26,16,21,ων,129
ACT,26,16,22,τε,208
ACT,26,16,23,οφθησομαι,1
ACT,26,16,24,σοι,220
ACT,26,17,0,εξαιρουμενος,1
ACT,26,17,1,σε,195
ACT,26,17,2,εκ,670
ACT,26,17,3,του,2587
ACT,26,17,4,λαου,38
ACT,26,17,5,και,9217
ACT,26,17,6,των,1243
ACT,26,17,7,εθνων,49
ACT,26,17,8,εις,1875
ACT,26,17,9,ους,64
ACT,26,17,10,εγω,368
ACT,26,17,11,σε,195
ACT,26,17,12,αποστελλω,8
ACT,26,18,0,ανοιξαι,5
ACT,26,18,1,οφθαλμους,37
ACT,26,18,2,αυτων,592
ACT,26,18,3,του,2587
ACT,26,18,4,υποστρεψαι,3
ACT,26,18,5,απο,487
ACT,26,18,6,σκοτους,12
ACT,26,18,7,εις,1875
ACT,26,18,8,φως,47
ACT,26,18,9,και,9217
ACT,26,18,10,της,1327
ACT,26,18,11,εξουσιας,12
ACT,26,18,12,του,2587
ACT,26,18,13,σατανα,15
ACT,26,18,14,επι,676
ACT,26,18,15,τον,1611
ACT,26,18,16,θεον,150
ACT,26,18,17,του,2587
ACT,26,18,18,λαβειν,20
ACT,26,18,19,αυτους,353
ACT,26,18,20,αφεσιν,12
ACT,26,18,21,αμαρτιων,33
ACT,26,18,22,και,9217
ACT,26,18,23,κληρον,7
ACT,26,18,24,εν,2854
ACT,26,18,25,τοις,632
ACT,26,18,26,ηγιασμενοις,4
ACT,26,18,27,πιστει,58
ACT,26,18,28,τη,882
ACT,26,18,29,εις,1875
ACT,26,18,30,εμε,86
ACT,26,19,0,οθεν,15
ACT,26,19,1,βασιλευ,7
ACT,26,19,2,αγριππα,7
ACT,26,19,3,ουκ,833
ACT,26,19,4,εγενομην,13
ACT,26,19,5,απειθης,1
ACT,26,19,6,τη,882
ACT,26,19,7,ουρανιω,1
ACT,26,19,8,οπτασια,1
ACT,26,20,0,αλλα,352
ACT,26,20,1,τοις,632
ACT,26,20,2,εν,2854
ACT,26,20,3,δαμασκω,8
ACT,26,20,4,πρωτον,67
ACT,26,20,5,και,9217
ACT,26,20,6,ιεροσολυμοις,14
ACT,26,20,7,εις,1875
ACT,26,20,8,πασαν,58
ACT,26,20,9,τε,208
ACT,26,20,10,την,1554
ACT,26,20,11,χωραν,13
ACT,26,20,12,της,1327
ACT,26,20,13,ιουδαιας,26
ACT,26,20,14,και,9217
ACT,26,20,15,τοις,632
ACT,26,20,16,εθνεσιν,31
ACT,26,20,17,απαγγελλων,2
ACT,26,20,18,μετανοειν,2
ACT,26,20,19,και,9217
ACT,26,20,20,επιστρεφειν,2
ACT,26,20,21,επι,676
ACT,26,20,22,τον,1611
ACT,26,20,23,θεον,150
ACT,26,20,24,αξια,6
ACT,26,20,25,της,1327
ACT,26,20,26,μετανοιας,10
ACT,26,20,27,εργα,61
ACT,26,20,28,πρασσοντας,3
ACT,26,21,0,ενεκα,2
ACT,26,21,1,τουτων,69
ACT,26,21,2,οι,1178
ACT,26,21,3,ιουδαιοι,57
ACT,26,21,4,με,302
ACT,26,21,5,συλλαβομενοι,1
ACT,26,21,6,εν,2854
ACT,26,21,7,τω,1251
ACT,26,21,8,ιερω,32
ACT,26,21,9,επειρωντο,1
ACT,26,21,10,διαχειρισασθαι,1
ACT,26,22,0,επικουριας,1
ACT,26,22,1,ουν,523
ACT,26,22,2,τυχων,1
ACT,26,22,3,της,1327
ACT,26,22,4,παρα,139
ACT,26,22,5,του,2587
ACT,26,22,6,θεου,704
ACT,26,22,7,αχρι,50
ACT,26,22,8,της,1327
ACT,26,22,9,ημερας,124
ACT,26,22,10,ταυτης,34
ACT,26,22,11,εστηκα,3
ACT,26,22,12,μαρτυρομενος,1
ACT,26,22,13,μικρω,1
ACT,26,22,14,τε,208
ACT,26,22,15,και,9217
ACT,26,22,16,μεγαλω,4
ACT,26,22,17,ουδεν,87
ACT,26,22,18,εκτος,13
ACT,26,22,19,λεγων,189
ACT,26,22,20,ων,129
ACT,26,22,21,τε,208
ACT,26,22,22,οι,1178
ACT,26,22,23,προφηται,21
ACT,26,22,24,ελαλησαν,11
ACT,26,22,25,μελλοντων,9
ACT,26,22,26,γινεσθαι,11
ACT,26,22,27,και,9217
ACT,26,22,28,μωυσης,13
ACT,26,23,0,ει,595
ACT,26,23,1,παθητος,1
ACT,26,23,2,ο,3308
ACT,26,23,3,χριστος,117
ACT,26,23,4,ει,595
ACT,26,23,5,πρωτος,31
ACT,26,23,6,εξ,253
ACT,26,23,7,αναστασεως,17
ACT,26,23,8,νεκρων,79
ACT,26,23,9,φως,47
ACT,26,23,10,μελλει,16
ACT,26,23,11,καταγγελλειν,2
ACT,26,23,12,τω,1251
ACT,26,23,13,λαω,26
ACT,26,23,14,και,9217
ACT,26,23,15,τοις,632
ACT,26,23,16,εθνεσιν,31
ACT,26,24,0,ταυτα,246
ACT,26,24,1,δε,2841
ACT,26,24,2,αυτου,1478
ACT,26,24,3,απολογουμενου,2
ACT,26,24,4,ο,3308
ACT,26,24,5,φηστος,7
ACT,26,24,6,μεγαλη,70
ACT,26,24,7,τη,882
ACT,26,24,8,φωνη,65
ACT,26,24,9,εφη,40
ACT,26,24,10,μαινη,2
ACT,26,24,11,παυλε,3
ACT,26,24,12,τα,847
ACT,26,24,13,πολλα,66
ACT,26,24,14,σε,195
ACT,26,24,15,γραμματα,4
ACT,26,24,16,εις,1875
ACT,26,24,17,μανιαν,1
ACT,26,24,18,περιτρεπει,1
ACT,26,25,0,ο,3308
ACT,26,25,1,δε,2841
ACT,26,25,2,ου,844
ACT,26,25,3,μαινομαι,1
ACT,26,25,4,φησιν,14
ACT,26,25,5,κρατιστε,3
ACT,26,25,6,φηστε,1
ACT,26,25,7,αλλα,352
ACT,26,25,8,αληθειας,43
ACT,26,25,9,και,9217
ACT,26,25,10,σωφροσυνης,3
ACT,26,25,11,ρηματα,27
ACT,26,25,12,αποφθεγγομαι,1
ACT,26,26,0,επισταται,1
ACT,26,26,1,γαρ,1063
ACT,26,26,2,περι,332
ACT,26,26,3,τουτων,69
ACT,26,26,4,ο,3308
ACT,26,26,5,βασιλευς,51
ACT,26,26,6,προς,706
ACT,26,26,7,ον,166
ACT,26,26,8,και,9217
ACT,26,26,9,παρρησιαζομενος,2
ACT,26,26,10,λαλω,18
ACT,26,26,11,λανθανειν,1
ACT,26,26,12,γαρ,1063
ACT,26,26,13,αυτον,985
ACT,26,26,14,τι,451
ACT,26,26,15,τουτων,69
ACT,26,26,16,ου,844
ACT,26,26,17,πειθομαι,1
ACT,26,26,18,ουδεν,87
ACT,26,26,19,ου,844
ACT,26,26,20,γαρ,1063
ACT,26,26,21,εν,2854
ACT,26,26,22,γωνια,1
ACT,26,26,23,πεπραγμενον,2
ACT,26,26,24,τουτο,319
ACT,26,27,0,πιστευεις,7
ACT,26,27,1,βασιλευ,7
ACT,26,27,2,αγριππα,7
ACT,26,27,3,τοις,632
ACT,26,27,4,προφηταις,11
ACT,26,27,5,οιδα,56
ACT,26,27,6,οτι,1287
ACT,26,27,7,πιστευεις,7
ACT,26,28,0,ο,3308
ACT,26,28,1,δε,2841
ACT,26,28,2,αγριππας,5
ACT,26,28,3,προς,706
ACT,26,28,4,τον,1611
ACT,26,28,5,παυλον,33
ACT,26,28,6,εφη,40
ACT,26,28,7,εν,2854
ACT,26,28,8,ολιγω,4
ACT,26,28,9,με,302
ACT,26,28,10,πειθεις,1
ACT,26,28,11,χριστιανον,1
ACT,26,28,12,γενεσθαι,38
ACT,26,29,0,ο,3308
ACT,26,29,1,δε,2841
ACT,26,29,2,παυλος,80
ACT,26,29,3,ειπεν,637
ACT,26,29,4,ευξαιμην,1
ACT,26,29,5,αν,174
ACT,26,29,6,τω,1251
ACT,26,29,7,θεω,160
ACT,26,29,8,και,9217
ACT,26,29,9,εν,2854
ACT,26,29,10,ολιγω,4
ACT,26,29,11,και,9217
ACT,26,29,12,εν,2854
ACT,26,29,13,πολλω,23
ACT,26,29,14,ου,844
ACT,26,29,15,μονον,73
ACT,26,29,16,σε,195
ACT,26,29,17,αλλα,352
ACT,26,29,18,και,9217
ACT,26,29,19,παντας,91
ACT,26,29,20,τους,734
ACT,26,29,21,ακουοντας,6
ACT,26,29,22,μου,584
ACT,26,29,23,σημερον,41
ACT,26,29,24,γενεσθαι,38
ACT,26,29,25,τοιουτους,5
ACT,26,29,26,οποιος,2
ACT,26,29,27,καγω,66
ACT,26,29,28,ειμι,138
ACT,26,29,29,παρεκτος,3
ACT,26,29,30,των,1243
ACT,26,29,31,δεσμων,7
ACT,26,29,32,τουτων,69
ACT,26,30,0,και,9217
ACT,26,30,1,ταυτα,246
ACT,26,30,2,ειποντος,5
ACT,26,30,3,αυτου,1478
ACT,26,30,4,ανεστη,16
ACT,26,30,5,ο,3308
ACT,26,30,6,βασιλευς,51
ACT,26,30,7,και,9217
ACT,26,30,8,ο,3308
ACT,26,30,9,ηγεμων,6
ACT,26,30,10,η,1441
ACT,26,30,11,τε,208
ACT,26,30,12,βερνικη,2
ACT,26,30,13,και,9217
ACT,26,30,14,οι,1178
ACT,26,30,15,συγκαθημενοι,1
ACT,26,30,16,αυτοις,576
ACT,26,31,0,και,9217
ACT,26,31,1,αναχωρησαντες,1
ACT,26,31,2,ελαλουν,5
ACT,26,31,3,προς,706
ACT,26,31,4,αλληλους,66
ACT,26,31,5,λεγοντες,156
ACT,26,31,6,οτι,1287
ACT,26,31,7,ουδεν,87
ACT,26,31,8,θανατου,53
ACT,26,31,9,αξιον,9
ACT,26,31,10,η,1441
ACT,26,31,11,δεσμων,7
ACT,26,31,12,πρασσει,1
ACT,26,31,13,ο,3308
ACT,26,31,14,ανθρωπος,126
ACT,26,31,15,ουτος,191
ACT,26,32,0,αγριππας,5
ACT,26,32,1,δε,2841
ACT,26,32,2,τω,1251
ACT,26,32,3,φηστω,1
ACT,26,32,4,εφη,40
ACT,26,32,5,απολελυσθαι,1
ACT,26,32,6,εδυνατο,7
ACT,26,32,7,ο,3308
ACT,26,32,8,ανθρωπος,126
ACT,26,32,9,ουτος,191
ACT,26,32,10,ει,595
ACT,26,32,11,μη,1029
ACT,26,32,12,επεκεκλητο,1
ACT,26,32,13,καισαρα,8
ACT,27,1,0,ως,499
ACT,27,1,1,δε,2841
ACT,27,1,2,εκριθη,1
ACT,27,1,3,του,2587
ACT,27,1,4,αποπλειν,1
ACT,27,1,5,ημας,170
ACT,27,1,6,εις,1875
ACT,27,1,7,την,1554
ACT,27,1,8,ιταλιαν,2
ACT,27,1,9,παρεδιδουν,2
ACT,27,1,10,τον,1611
ACT,27,1,11,τε,208
ACT,27,1,12,παυλον,33
ACT,27,1,13,και,9217
ACT,27,1,14,τινας,25
ACT,27,1,15,ετερους,4
ACT,27,1,16,δεσμωτας,2
ACT,27,1,17,εκατονταρχη,4
ACT,27,1,18,ονοματι,94
ACT,27,1,19,ιουλιω,1
ACT,27,1,20,σπειρης,3
ACT,27,1,21,σεβαστης,1
ACT,27,2,0,επιβαντες,2
ACT,27,2,1,δε,2841
ACT,27,2,2,πλοιω,14
ACT,27,2,3,αδραμυττηνω,1
ACT,27,2,4,μελλοντες,5
ACT,27,2,5,πλειν,1
ACT,27,2,6,τους,734
ACT,27,2,7,κατα,333
ACT,27,2,8,την,1554
ACT,27,2,9,ασιαν,5
ACT,27,2,10,τοπους,5
ACT,27,2,11,ανηχθημεν,3
ACT,27,2,12,οντος,14
ACT,27,2,13,συν,126
ACT,27,2,14,ημιν,177
ACT,27,2,15,αρισταρχου,1
ACT,27,2,16,μακεδονος,1
ACT,27,2,17,θεσσαλονικεως,1
ACT,27,3,0,τη,882
ACT,27,3,1,τε,208
ACT,27,3,2,ετερα,14
ACT,27,3,3,κατηχθημεν,2
ACT,27,3,4,εις,1875
ACT,27,3,5,σιδωνα,2
ACT,27,3,6,φιλανθρωπως,1
ACT,27,3,7,τε,208
ACT,27,3,8,ο,3308
ACT,27,3,9,ιουλιος,1
ACT,27,3,10,τω,1251
ACT,27,3,11,παυλω,17
ACT,27,3,12,χρησαμενος,1
ACT,27,3,13,επετρεψεν,6
ACT,27,3,14,προς,706
ACT,27,3,15,τους,734
ACT,27,3,16,φιλους,9
ACT,27,3,17,πορευθεντα,1
ACT,27,3,18,επιμελειας,1
ACT,27,3,19,τυχειν,2
ACT,27,4,0,κακειθεν,9
ACT,27,4,1,αναχθεντες,3
ACT,27,4,2,υπεπλευσαμεν,2
ACT,27,4,3,την,1554
ACT,27,4,4,κυπρον,4
ACT,27,4,5,δια,529
ACT,27,4,6,το,1721
ACT,27,4,7,τους,734
ACT,27,4,8,ανεμους,2
ACT,27,4,9,ειναι,125
ACT,27,4,10,εναντιους,1
ACT,27,5,0,το,1721
ACT,27,5,1,τε,208
ACT,27,5,2,πελαγος,1
ACT,27,5,3,το,1721
ACT,27,5,4,κατα,333
ACT,27,5,5,την,1554
ACT,27,5,6,κιλικιαν,3
ACT,27,5,7,και,9217
ACT,27,5,8,παμφυλιαν,3
ACT,27,5,9,διαπλευσαντες,1
ACT,27,5,10,κατηλθομεν,1
ACT,27,5,11,εις,1875
ACT,27,5,12,μυρα,2
ACT,27,5,13,της,1327
ACT,27,5,14,λυκιας,1
ACT,27,6,0,κακει,8
ACT,27,6,1,ευρων,11
ACT,27,6,2,ο,3308
ACT,27,6,3,εκατονταρχος,9
ACT,27,6,4,πλοιον,32
ACT,27,6,5,αλεξανδρινον,1
ACT,27,6,6,πλεον,3
ACT,27,6,7,εις,1875
ACT,27,6,8,την,1554
ACT,27,6,9,ιταλιαν,2
ACT,27,6,10,ενεβιβασεν,1
ACT,27,6,11,ημας,170
ACT,27,6,12,εις,1875
ACT,27,6,13,αυτο,110
ACT,27,7,0,εν,2854
ACT,27,7,1,ικαναις,1
ACT,27,7,2,δε,2841
ACT,27,7,3,ημεραις,49
ACT,27,7,4,βραδυπλοουντες,1
ACT,27,7,5,και,9217
ACT,27,7,6,μολις,6
ACT,27,7,7,γενομενοι,6
ACT,27,7,8,κατα,333
ACT,27,7,9,την,1554
